event_id,home,away,stadium,City,State,lat,lon,event_date,event_dt_utc,tz_name,event_dt_local,local_date,local_time
401749801,Washington,Maryland,Husky Ballpark,Seattle,WA,47.654838,-122.2985888,2025-03-23T20:05Z,2025-03-23 20:05:00+00:00,America/Los_Angeles,2025-03-23 13:05:00-07:00,2025-03-23,13:05
401763597,Cincinnati,Butler,UC Baseball Stadium,Cincinnati,OH,39.1301459,-84.5137163,2025-03-23T15:00Z,2025-03-23 15:00:00+00:00,America/New_York,2025-03-23 11:00:00-04:00,2025-03-23,11:00
401761790,Stanford,San José St,Klein Field at Sunken Diamond,Stanford,CA,37.4265407,-122.1703055,2025-03-24T21:00Z,2025-03-24 21:00:00+00:00,America/Los_Angeles,2025-03-24 14:00:00-07:00,2025-03-24,14:00
401750254,San Francisco,California,Dante Benedetti Diamond at Max Ulrich Field,San Francisco,CA,37.7879363,-122.4075201,2025-03-24T21:00Z,2025-03-24 21:00:00+00:00,America/Los_Angeles,2025-03-24 14:00:00-07:00,2025-03-24,14:00
401749993,Tennessee,Queens,Lindsey Nelson Stadium,Knoxville,TN,35.9490901,-83.9294748,2025-03-25T22:00Z,2025-03-25 22:00:00+00:00,America/New_York,2025-03-25 18:00:00-04:00,2025-03-25,18:00
401746192,Arkansas,Missouri St,Baum–Walker Stadium,Fayetteville,AR,36.050156,-94.1831402,2025-03-25T23:00Z,2025-03-25 23:00:00+00:00,America/Chicago,2025-03-25 18:00:00-05:00,2025-03-25,18:00
401748414,Georgia,West Georgia,Foley Field,Athens,GA,33.9409565,-83.380386,2025-03-25T21:00Z,2025-03-25 21:00:00+00:00,America/New_York,2025-03-25 17:00:00-04:00,2025-03-25,17:00
401748389,Florida St,Florida,,,,,,2025-03-25T22:00Z,2025-03-25 22:00:00+00:00,,,,
401751182,Oregon St,Washington,,,,,,2025-03-26T01:05Z,2025-03-26 01:05:00+00:00,,,,
401750279,Clemson,Coastal,Doug Kingsmore Stadium,Clemson,SC,34.6789444,-82.8492456,2025-03-25T22:00Z,2025-03-25 22:00:00+00:00,America/New_York,2025-03-25 18:00:00-04:00,2025-03-25,18:00
401750017,Texas,Sam Houston,UFCU Disch–Falk Field,Austin,TX,30.2801248,-97.7261524,2025-03-25T23:30Z,2025-03-25 23:30:00+00:00,America/Chicago,2025-03-25 18:30:00-05:00,2025-03-25,18:30
401750068,LSU,Louisiana,"Alex Box Stadium, Skip Bertman Field",Baton Rouge,LA,30.4494155,-91.1869659,2025-03-25T23:30Z,2025-03-25 23:30:00+00:00,America/Chicago,2025-03-25 18:30:00-05:00,2025-03-25,18:30
401748541,Oral Roberts,Oklahoma,J. L. Johnson Stadium,Tulsa,OK,36.0497922,-95.948943,2025-03-25T23:00Z,2025-03-25 23:00:00+00:00,America/Chicago,2025-03-25 18:00:00-05:00,2025-03-25,18:00
401746217,Auburn,South Alabama,Samford Stadium – Hitchcock Field at Plainsman Park,Auburn,AL,32.6098566,-85.4807825,2025-03-25T23:00Z,2025-03-25 23:00:00+00:00,America/Chicago,2025-03-25 18:00:00-05:00,2025-03-25,18:00
401746167,Alabama,North Alabama,Sewell–Thomas Stadium,Tuscaloosa,AL,33.204971,-87.5385738,2025-03-25T23:00Z,2025-03-25 23:00:00+00:00,America/Chicago,2025-03-25 18:00:00-05:00,2025-03-25,18:00
401765736,Southern Miss,Nicholls,Pete Taylor Park,Hattiesburg,MS,31.3336564,-89.3382063,2025-03-25T23:00Z,2025-03-25 23:00:00+00:00,America/Chicago,2025-03-25 18:00:00-05:00,2025-03-25,18:00
401750114,Vanderbilt,E Kentucky,Hawkins Field,Nashville,TN,36.1433436,-86.807492,2025-03-25T23:00Z,2025-03-25 23:00:00+00:00,America/Chicago,2025-03-25 18:00:00-05:00,2025-03-25,18:00
401748565,Ole Miss,Memphis,Swayze Field,University,MS,34.3653692,-89.5350279,2025-03-25T23:30Z,2025-03-25 23:30:00+00:00,America/Chicago,2025-03-25 18:30:00-05:00,2025-03-25,18:30
401750577,Elon,Wake Forest,Walter C. Latham Park,Elon,NC,36.1029132,-79.5066895,2025-03-25T22:00Z,2025-03-25 22:00:00+00:00,America/New_York,2025-03-25 18:00:00-04:00,2025-03-25,18:00
401761831,Abilene Chrstn,Dallas Baptist,,,,,,2025-03-25T23:00Z,2025-03-25 23:00:00+00:00,,,,
401750374,Cincinnati,Louisville,UC Baseball Stadium,Cincinnati,OH,39.1301459,-84.5137163,2025-03-25T22:00Z,2025-03-25 22:00:00+00:00,America/New_York,2025-03-25 18:00:00-04:00,2025-03-25,18:00
401751165,USC,UC Irvine,Dedeaux Field,Los Angeles,CA,34.0238519,-118.2899793,2025-03-26T01:00Z,2025-03-26 01:00:00+00:00,America/Los_Angeles,2025-03-25 18:00:00-07:00,2025-03-25,18:00
401748596,South Carolina,North Carolina,Founders Park,Columbia,SC,33.9866662,-81.0427024,2025-03-25T23:00Z,2025-03-25 23:00:00+00:00,America/New_York,2025-03-25 19:00:00-04:00,2025-03-25,19:00
401757422,Troy,Wofford,Riddle–Pace Field,Troy,AL,31.7982876,-85.9530944,2025-03-25T23:00Z,2025-03-25 23:00:00+00:00,America/Chicago,2025-03-25 18:00:00-05:00,2025-03-25,18:00
401751143,UCLA,LMU,Jackie Robinson Stadium,Los Angeles,CA,34.0592515,-118.4592399,2025-03-26T01:00Z,2025-03-26 01:00:00+00:00,America/Los_Angeles,2025-03-25 18:00:00-07:00,2025-03-25,18:00
401750350,Kennesaw St,Georgia Tech,,,,,,2025-03-25T22:00Z,2025-03-25 22:00:00+00:00,,,,
401750814,Texas Tech,Tarleton St,Dan Law Field at Rip Griffin Park,Lubbock,TX,33.5887246,-101.8768715,2025-03-25T19:00Z,2025-03-25 19:00:00+00:00,America/Chicago,2025-03-25 14:00:00-05:00,2025-03-25,14:00
401750230,UConn,Boston College,Elliot Ballpark,Storrs,CT,41.8056456,-72.2541329,2025-03-25T19:00Z,2025-03-25 19:00:00+00:00,America/New_York,2025-03-25 15:00:00-04:00,2025-03-25,15:00
401751917,Purdue,Valparaiso,Alexander Field,West Lafayette,IN,40.437702,-86.9411864,2025-03-25T20:00Z,2025-03-25 20:00:00+00:00,America/Indiana/Indianapolis,2025-03-25 16:00:00-04:00,2025-03-25,16:00
401751056,Northwestern,W Michigan,Rocky Miller Park,Evanston,IL,42.0681019,-87.6926277,2025-03-25T20:00Z,2025-03-25 20:00:00+00:00,America/Chicago,2025-03-25 15:00:00-05:00,2025-03-25,15:00
401750980,Michigan,E Michigan,Ray Fisher Stadium,Ann Arbor,MI,42.2674643,-83.7424673,2025-03-25T20:00Z,2025-03-25 20:00:00+00:00,America/Detroit,2025-03-25 16:00:00-04:00,2025-03-25,16:00
401750964,Maryland,George Mason,Shipley Field,College Park,MD,38.9892976,-76.9444091,2025-03-25T20:00Z,2025-03-25 20:00:00+00:00,America/New_York,2025-03-25 16:00:00-04:00,2025-03-25,16:00
401750527,Liberty,Virginia,Liberty Baseball Stadium,Lynchburg,VA,37.3565085,-79.1770453,2025-03-25T20:00Z,2025-03-25 20:00:00+00:00,America/New_York,2025-03-25 16:00:00-04:00,2025-03-25,16:00
401750925,Indiana,Bellarmine,Bart Kaufman Field,Bloomington,IN,39.1849669,-86.5222464,2025-03-25T21:00Z,2025-03-25 21:00:00+00:00,America/Indiana/Indianapolis,2025-03-25 17:00:00-04:00,2025-03-25,17:00
401750486,Penn State,Pitt,Medlar Field at Lubrano Park,University Park,PA,40.8123475,-77.8520788,2025-03-25T21:30Z,2025-03-25 21:30:00+00:00,America/New_York,2025-03-25 17:30:00-04:00,2025-03-25,17:30
401750941,Illinois St,Iowa,,,,,,2025-03-25T22:00Z,2025-03-25 22:00:00+00:00,,,,
401750861,Utah Tech,Utah,,,,,,2025-03-25T22:00Z,2025-03-25 22:00:00+00:00,,,,
401750551,Radford,Virginia Tech,Carter Memorial Stadium,Radford,VA,37.1343148,-80.5749169,2025-03-25T22:00Z,2025-03-25 22:00:00+00:00,America/New_York,2025-03-25 18:00:00-04:00,2025-03-25,18:00
401750418,NC State,SC Upstate,,,,,,2025-03-25T22:00Z,2025-03-25 22:00:00+00:00,,,,
401752661,West Virginia,Marshall,Kendrick Family Ballpark,Granville[h],WV,39.6459146,-79.9872866,2025-03-25T22:30Z,2025-03-25 22:30:00+00:00,America/New_York,2025-03-25 18:30:00-04:00,2025-03-25,18:30
401748437,Kentucky,Xavier,Kentucky Proud Park,Lexington,KY,38.0182829,-84.5024638,2025-03-25T22:30Z,2025-03-25 22:30:00+00:00,America/New_York,2025-03-25 18:30:00-04:00,2025-03-25,18:30
401750301,Duke,East Carolina,Jack Coombs Field,Durham,NC,35.996653,-78.9018053,2025-03-25T23:00Z,2025-03-25 23:00:00+00:00,America/New_York,2025-03-25 19:00:00-04:00,2025-03-25,19:00
401750836,Jacksonville,UCF,John Sessions Stadium,Jacksonville,FL,30.3514967,-81.607633,2025-03-25T23:00Z,2025-03-25 23:00:00+00:00,America/New_York,2025-03-25 19:00:00-04:00,2025-03-25,19:00
401750797,TCU,UT Rio Grande,Lupton Stadium,Fort Worth,TX,32.7028554,-97.3721701,2025-03-25T23:00Z,2025-03-25 23:00:00+00:00,America/Chicago,2025-03-25 18:00:00-05:00,2025-03-25,18:00
401750777,Oklahoma St,Wichita St,,,,,,2025-03-25T23:00Z,2025-03-25 23:00:00+00:00,,,,
401750756,Kansas St,Nebraska,,,,,,2025-03-25T23:00Z,2025-03-25 23:00:00+00:00,,,,
401750735,Kansas,St Thomas (MN),Hoglund Ballpark,Lawrence,KS,38.9527818,-95.2526994,2025-03-25T23:00Z,2025-03-25 23:00:00+00:00,America/Chicago,2025-03-25 18:00:00-05:00,2025-03-25,18:00
401750042,Texas A&M,Hou Christian,Olsen Field at Blue Bell Park,College Station,TX,30.6183939,-96.3455991,2025-03-25T23:00Z,2025-03-25 23:00:00+00:00,America/Chicago,2025-03-25 18:00:00-05:00,2025-03-25,18:00
401748504,Illinois,Missouri,Illinois Field,Champaign,IL,40.096983,-88.2295939,2025-03-25T23:00Z,2025-03-25 23:00:00+00:00,America/Chicago,2025-03-25 18:00:00-05:00,2025-03-25,18:00
401748461,Mississippi St,Samford,,,,,,2025-03-25T23:00Z,2025-03-25 23:00:00+00:00,,,,
401750712,Houston,SF Austin,Schroeder Park,Houston,TX,29.7269568,-95.3453599,2025-03-25T23:30Z,2025-03-25 23:30:00+00:00,America/Chicago,2025-03-25 18:30:00-05:00,2025-03-25,18:30
401750669,Baylor,UT Arlington,Baylor Ballpark,Waco,TX,31.5512504,-97.1077111,2025-03-25T23:30Z,2025-03-25 23:30:00+00:00,America/Chicago,2025-03-25 18:30:00-05:00,2025-03-25,18:30
401750622,UNLV,Arizona St,Earl Wilson Stadium,Paradise[q],NV,36.1113982,-115.1476086,2025-03-26T01:00Z,2025-03-26 01:00:00+00:00,America/Los_Angeles,2025-03-25 18:00:00-07:00,2025-03-25,18:00
401751078,Kent State,Oregon,Olga Mural Field at Schoonover Stadium,Kent,OH,41.1513108,-81.3578047,2025-03-25T19:00Z,2025-03-25 19:00:00+00:00,America/New_York,2025-03-25 15:00:00-04:00,2025-03-25,15:00
401750280,Clemson,Presbyterian,Doug Kingsmore Stadium,Clemson,SC,34.6789444,-82.8492456,2025-03-26T22:00Z,2025-03-26 22:00:00+00:00,America/New_York,2025-03-26 18:00:00-04:00,2025-03-26,18:00
401765737,Florida A&M,Troy,Moore–Kittles Field,Tallahassee,FL,30.4380832,-84.2809332,2025-03-26T20:00Z,2025-03-26 20:00:00+00:00,America/New_York,2025-03-26 16:00:00-04:00,2025-03-26,16:00
401750598,Arizona,Seattle U,Hi Corbett Field,Tucson,AZ,32.2130633,-110.9193708,2025-03-27T02:00Z,2025-03-27 02:00:00+00:00,America/Phoenix,2025-03-26 19:00:00-07:00,2025-03-26,19:00
401751128,Rutgers,Princeton,Bainton Field,Piscataway,NJ,40.5464326,-74.4660542,2025-03-26T19:00Z,2025-03-26 19:00:00+00:00,America/New_York,2025-03-26 15:00:00-04:00,2025-03-26,15:00
401750736,Kansas,St Thomas (MN),Hoglund Ballpark,Lawrence,KS,38.9527818,-95.2526994,2025-03-26T20:00Z,2025-03-26 20:00:00+00:00,America/Chicago,2025-03-26 15:00:00-05:00,2025-03-26,15:00
401750460,Notre Dame,Michigan St,Frank Eck Stadium,Notre Dame,IN,41.6964543,-86.2278277,2025-03-26T22:00Z,2025-03-26 22:00:00+00:00,America/Indiana/Indianapolis,2025-03-26 18:00:00-04:00,2025-03-26,18:00
401750395,Miami,Stetson,,,,,,2025-03-26T22:00Z,2025-03-26 22:00:00+00:00,,,,
401750798,TCU,UT Rio Grande,Lupton Stadium,Fort Worth,TX,32.7028554,-97.3721701,2025-03-26T23:00Z,2025-03-26 23:00:00+00:00,America/Chicago,2025-03-26 18:00:00-05:00,2025-03-26,18:00
401751079,Kent State,Oregon,Olga Mural Field at Schoonover Stadium,Kent,OH,41.1513108,-81.3578047,2025-03-26T19:00Z,2025-03-26 19:00:00+00:00,America/New_York,2025-03-26 15:00:00-04:00,2025-03-26,15:00
401751102,Penn State,Bucknell,Medlar Field at Lubrano Park,University Park,PA,40.8123475,-77.8520788,2025-03-26T21:30Z,2025-03-26 21:30:00+00:00,America/New_York,2025-03-26 17:30:00-04:00,2025-03-26,17:30
401749304,LSU,Mississippi St,"Alex Box Stadium, Skip Bertman Field",Baton Rouge,LA,30.4494155,-91.1869659,2025-03-28T00:00Z,2025-03-28 00:00:00+00:00,America/Chicago,2025-03-27 19:00:00-05:00,2025-03-27,19:00
401749302,Ole Miss,Florida,Swayze Field,University,MS,34.3653692,-89.5350279,2025-03-28T00:00Z,2025-03-28 00:00:00+00:00,America/Chicago,2025-03-27 19:00:00-05:00,2025-03-27,19:00
401749362,Virginia,Stanford,Davenport Field at Disharoon Park,Charlottesville,VA,38.0457967,-78.5135345,2025-03-27T23:00Z,2025-03-27 23:00:00+00:00,America/New_York,2025-03-27 19:00:00-04:00,2025-03-27,19:00
401766121,Minnesota,Iowa,Siebert Field,Minneapolis,MN,44.9823785,-93.2292882,2025-03-27T20:00Z,2025-03-27 20:00:00+00:00,America/Chicago,2025-03-27 15:00:00-05:00,2025-03-27,15:00
401749578,BYU,West Virginia,Larry H. Miller Field,Provo,UT,40.2337289,-111.6587085,2025-03-28T00:30Z,2025-03-28 00:30:00+00:00,America/Denver,2025-03-27 18:30:00-06:00,2025-03-27,18:30
401749311,South Carolina,Tennessee,Founders Park,Columbia,SC,33.9866662,-81.0427024,2025-03-28T23:00Z,2025-03-28 23:00:00+00:00,America/New_York,2025-03-28 19:00:00-04:00,2025-03-28,19:00
401749299,Vanderbilt,Arkansas,Hawkins Field,Nashville,TN,36.1433436,-86.807492,2025-03-29T00:00Z,2025-03-29 00:00:00+00:00,America/Chicago,2025-03-28 19:00:00-05:00,2025-03-28,19:00
401749300,Georgia,Auburn,Foley Field,Athens,GA,33.9409565,-83.380386,2025-03-28T22:00Z,2025-03-28 22:00:00+00:00,America/New_York,2025-03-28 18:00:00-04:00,2025-03-28,18:00
401749363,Notre Dame,Florida St,Frank Eck Stadium,Notre Dame,IN,41.6964543,-86.2278277,2025-03-28T20:30Z,2025-03-28 20:30:00+00:00,America/Indiana/Indianapolis,2025-03-28 16:30:00-04:00,2025-03-28,16:30
401751039,Nebraska,Oregon St,Haymarket Park,Lincoln,NE,40.8242751,-96.7153685,2025-03-29T00:00Z,2025-03-29 00:00:00+00:00,America/Chicago,2025-03-28 19:00:00-05:00,2025-03-28,19:00
401749368,Georgia Tech,Clemson,Russ Chandler Stadium,Atlanta,GA,33.7776564,-84.3946352,2025-03-28T22:00Z,2025-03-28 22:00:00+00:00,America/New_York,2025-03-28 18:00:00-04:00,2025-03-28,18:00
401749306,Missouri,Texas,Taylor Stadium,Columbia,MO,38.9354971,-92.3388812,2025-03-28T23:00Z,2025-03-28 23:00:00+00:00,America/Chicago,2025-03-28 18:00:00-05:00,2025-03-28,18:00
401748980,LSU,Mississippi St,"Alex Box Stadium, Skip Bertman Field",Baton Rouge,LA,30.4494155,-91.1869659,2025-03-29T02:05Z,2025-03-29 02:05:00+00:00,America/Chicago,2025-03-28 21:05:00-05:00,2025-03-28,21:05
401749298,Alabama,Oklahoma,Sewell–Thomas Stadium,Tuscaloosa,AL,33.204971,-87.5385738,2025-03-28T23:00Z,2025-03-28 23:00:00+00:00,America/Chicago,2025-03-28 18:00:00-05:00,2025-03-28,18:00
401749809,Ohio State,Oregon,Bill Davis Stadium,Columbus,OH,40.009683,-83.0260227,2025-03-28T22:00Z,2025-03-28 22:00:00+00:00,America/New_York,2025-03-28 18:00:00-04:00,2025-03-28,18:00
401761908,Southern Miss,South Alabama,Pete Taylor Park,Hattiesburg,MS,31.3336564,-89.3382063,2025-03-28T23:00Z,2025-03-28 23:00:00+00:00,America/Chicago,2025-03-28 18:00:00-05:00,2025-03-28,18:00
401748978,Ole Miss,Florida,Swayze Field,University,MS,34.3653692,-89.5350279,2025-03-28T20:00Z,2025-03-28 20:00:00+00:00,America/Chicago,2025-03-28 15:00:00-05:00,2025-03-28,15:00
401748986,Ole Miss,Florida,Swayze Field,University,MS,34.3653692,-89.5350279,2025-03-29T00:20Z,2025-03-29 00:20:00+00:00,America/Chicago,2025-03-28 19:20:00-05:00,2025-03-28,19:20
401749370,Wake Forest,Virginia Tech,David F. Couch Ballpark,Winston-Salem,NC,36.1297606,-80.2522568,2025-03-28T22:00Z,2025-03-28 22:00:00+00:00,America/New_York,2025-03-28 18:00:00-04:00,2025-03-28,18:00
401761931,New Mexico St,Dallas Baptist,,,,,,2025-03-29T00:00Z,2025-03-29 00:00:00+00:00,,,,
401749364,Louisville,California,Jim Patterson Stadium,Louisville,KY,38.2057696,-85.7623635,2025-03-28T22:00Z,2025-03-28 22:00:00+00:00,America/Kentucky/Louisville,2025-03-28 18:00:00-04:00,2025-03-28,18:00
401761933,UC Irvine,UC Riverside,Cicerone Field at Anteater Ballpark,Irvine,CA,33.6514521,-117.8474993,2025-03-29T01:00Z,2025-03-29 01:00:00+00:00,America/Los_Angeles,2025-03-28 18:00:00-07:00,2025-03-28,18:00
401749367,Virginia,Stanford,Davenport Field at Disharoon Park,Charlottesville,VA,38.0457967,-78.5135345,2025-03-28T22:00Z,2025-03-28 22:00:00+00:00,America/New_York,2025-03-28 18:00:00-04:00,2025-03-28,18:00
401749365,North Carolina,Miami,Boshamer Stadium,Chapel Hill,NC,35.9063338,-79.0434986,2025-03-28T22:00Z,2025-03-28 22:00:00+00:00,America/New_York,2025-03-28 18:00:00-04:00,2025-03-28,18:00
401761912,Troy,Marshall,Riddle–Pace Field,Troy,AL,31.7982876,-85.9530944,2025-03-28T23:00Z,2025-03-28 23:00:00+00:00,America/Chicago,2025-03-28 18:00:00-05:00,2025-03-28,18:00
401749580,Arizona,Baylor,Hi Corbett Field,Tucson,AZ,32.2130633,-110.9193708,2025-03-29T01:00Z,2025-03-29 01:00:00+00:00,America/Phoenix,2025-03-28 18:00:00-07:00,2025-03-28,18:00
401749805,Purdue,UCLA,Alexander Field,West Lafayette,IN,40.437702,-86.9411864,2025-03-28T22:00Z,2025-03-28 22:00:00+00:00,America/Indiana/Indianapolis,2025-03-28 18:00:00-04:00,2025-03-28,18:00
401749822,Michigan St,Illinois,,,,,,2025-03-28T16:05Z,2025-03-28 16:05:00+00:00,,,,
401750192,Minnesota,Iowa,Siebert Field,Minneapolis,MN,44.9823785,-93.2292882,2025-03-28T17:00Z,2025-03-28 17:00:00+00:00,America/Chicago,2025-03-28 12:00:00-05:00,2025-03-28,12:00
401749369,Boston College,Pitt,Eddie Pellagrini Diamond,Boston,MA,42.3439574,-71.1597987,2025-03-28T17:00Z,2025-03-28 17:00:00+00:00,America/New_York,2025-03-28 13:00:00-04:00,2025-03-28,13:00
401749813,Indiana,USC,Bart Kaufman Field,Bloomington,IN,39.1849669,-86.5222464,2025-03-28T18:00Z,2025-03-28 18:00:00+00:00,America/Indiana/Indianapolis,2025-03-28 14:00:00-04:00,2025-03-28,14:00
401749803,Michigan,Penn State,Ray Fisher Stadium,Ann Arbor,MI,42.2674643,-83.7424673,2025-03-28T20:00Z,2025-03-28 20:00:00+00:00,America/Detroit,2025-03-28 16:00:00-04:00,2025-03-28,16:00
401749384,Boston College,Pitt,Eddie Pellagrini Diamond,Boston,MA,42.3439574,-71.1597987,2025-03-28T20:00Z,2025-03-28 20:00:00+00:00,America/New_York,2025-03-28 16:00:00-04:00,2025-03-28,16:00
401749808,Michigan St,Illinois,,,,,,2025-03-28T20:05Z,2025-03-28 20:05:00+00:00,,,,
401750193,Minnesota,Iowa,Siebert Field,Minneapolis,MN,44.9823785,-93.2292882,2025-03-28T20:30Z,2025-03-28 20:30:00+00:00,America/Chicago,2025-03-28 15:30:00-05:00,2025-03-28,15:30
401749807,Rutgers,Washington,Bainton Field,Piscataway,NJ,40.5464326,-74.4660542,2025-03-28T22:00Z,2025-03-28 22:00:00+00:00,America/New_York,2025-03-28 18:00:00-04:00,2025-03-28,18:00
401749806,Indiana,USC,Bart Kaufman Field,Bloomington,IN,39.1849669,-86.5222464,2025-03-28T22:00Z,2025-03-28 22:00:00+00:00,America/Indiana/Indianapolis,2025-03-28 18:00:00-04:00,2025-03-28,18:00
401749804,Maryland,Northwestern,Shipley Field,College Park,MD,38.9892976,-76.9444091,2025-03-28T22:00Z,2025-03-28 22:00:00+00:00,America/New_York,2025-03-28 18:00:00-04:00,2025-03-28,18:00
401749581,Cincinnati,UCF,UC Baseball Stadium,Cincinnati,OH,39.1301459,-84.5137163,2025-03-28T22:00Z,2025-03-28 22:00:00+00:00,America/New_York,2025-03-28 18:00:00-04:00,2025-03-28,18:00
401749583,Kansas St,Texas Tech,,,,,,2025-03-28T23:00Z,2025-03-28 23:00:00+00:00,,,,
401749582,Kansas,Oklahoma St,Hoglund Ballpark,Lawrence,KS,38.9527818,-95.2526994,2025-03-28T23:00Z,2025-03-28 23:00:00+00:00,America/Chicago,2025-03-28 18:00:00-05:00,2025-03-28,18:00
401749303,Texas A&M,Kentucky,Olsen Field at Blue Bell Park,College Station,TX,30.6183939,-96.3455991,2025-03-28T23:00Z,2025-03-28 23:00:00+00:00,America/Chicago,2025-03-28 18:00:00-05:00,2025-03-28,18:00
401749584,Houston,TCU,Schroeder Park,Houston,TX,29.7269568,-95.3453599,2025-03-28T23:30Z,2025-03-28 23:30:00+00:00,America/Chicago,2025-03-28 18:30:00-05:00,2025-03-28,18:30
401749366,Duke,NC State,Jack Coombs Field,Durham,NC,35.996653,-78.9018053,2025-03-29T00:00Z,2025-03-29 00:00:00+00:00,America/New_York,2025-03-28 20:00:00-04:00,2025-03-28,20:00
401749579,Utah,Arizona St,Smith's Ballpark,Salt Lake City,UT,40.7407084,-111.8935155,2025-03-29T00:00Z,2025-03-29 00:00:00+00:00,America/Denver,2025-03-28 18:00:00-06:00,2025-03-28,18:00
401749585,BYU,West Virginia,Larry H. Miller Field,Provo,UT,40.2337289,-111.6587085,2025-03-29T00:30Z,2025-03-29 00:30:00+00:00,America/Denver,2025-03-28 18:30:00-06:00,2025-03-28,18:30
401748982,South Carolina,Tennessee,Founders Park,Columbia,SC,33.9866662,-81.0427024,2025-03-29T20:00Z,2025-03-29 20:00:00+00:00,America/New_York,2025-03-29 16:00:00-04:00,2025-03-29,16:00
401748976,Vanderbilt,Arkansas,Hawkins Field,Nashville,TN,36.1433436,-86.807492,2025-03-29T19:00Z,2025-03-29 19:00:00+00:00,America/Chicago,2025-03-29 14:00:00-05:00,2025-03-29,14:00
401748977,Georgia,Auburn,Foley Field,Athens,GA,33.9409565,-83.380386,2025-03-29T15:00Z,2025-03-29 15:00:00+00:00,America/New_York,2025-03-29 11:00:00-04:00,2025-03-29,11:00
401748985,Georgia,Auburn,Foley Field,Athens,GA,33.9409565,-83.380386,2025-03-29T20:00Z,2025-03-29 20:00:00+00:00,America/New_York,2025-03-29 16:00:00-04:00,2025-03-29,16:00
401751040,Nebraska,Oregon St,Haymarket Park,Lincoln,NE,40.8242751,-96.7153685,2025-03-29T19:05Z,2025-03-29 19:05:00+00:00,America/Chicago,2025-03-29 14:05:00-05:00,2025-03-29,14:05
401749376,Georgia Tech,Clemson,Russ Chandler Stadium,Atlanta,GA,33.7776564,-84.3946352,2025-03-29T20:00Z,2025-03-29 20:00:00+00:00,America/New_York,2025-03-29 16:00:00-04:00,2025-03-29,16:00
401749383,Georgia Tech,Clemson,Russ Chandler Stadium,Atlanta,GA,33.7776564,-84.3946352,2025-03-29T23:45Z,2025-03-29 23:45:00+00:00,America/New_York,2025-03-29 19:45:00-04:00,2025-03-29,19:45
401748981,Missouri,Texas,Taylor Stadium,Columbia,MO,38.9354971,-92.3388812,2025-03-29T19:00Z,2025-03-29 19:00:00+00:00,America/Chicago,2025-03-29 14:00:00-05:00,2025-03-29,14:00
401748989,Missouri,Texas,Taylor Stadium,Columbia,MO,38.9354971,-92.3388812,2025-03-29T23:10Z,2025-03-29 23:10:00+00:00,America/Chicago,2025-03-29 18:10:00-05:00,2025-03-29,18:10
401748988,LSU,Mississippi St,"Alex Box Stadium, Skip Bertman Field",Baton Rouge,LA,30.4494155,-91.1869659,2025-03-30T02:30Z,2025-03-30 02:30:00+00:00,America/Chicago,2025-03-29 21:30:00-05:00,2025-03-29,21:30
401748975,Alabama,Oklahoma,Sewell–Thomas Stadium,Tuscaloosa,AL,33.204971,-87.5385738,2025-03-29T17:00Z,2025-03-29 17:00:00+00:00,America/Chicago,2025-03-29 12:00:00-05:00,2025-03-29,12:00
401749816,Ohio State,Oregon,Bill Davis Stadium,Columbus,OH,40.009683,-83.0260227,2025-03-29T18:00Z,2025-03-29 18:00:00+00:00,America/New_York,2025-03-29 14:00:00-04:00,2025-03-29,14:00
401749823,Ohio State,Oregon,Bill Davis Stadium,Columbus,OH,40.009683,-83.0260227,2025-03-29T22:00Z,2025-03-29 22:00:00+00:00,America/New_York,2025-03-29 18:00:00-04:00,2025-03-29,18:00
401762004,Southern Miss,South Alabama,Pete Taylor Park,Hattiesburg,MS,31.3336564,-89.3382063,2025-03-30T00:00Z,2025-03-30 00:00:00+00:00,America/Chicago,2025-03-29 19:00:00-05:00,2025-03-29,19:00
401749378,Wake Forest,Virginia Tech,David F. Couch Ballpark,Winston-Salem,NC,36.1297606,-80.2522568,2025-03-29T20:00Z,2025-03-29 20:00:00+00:00,America/New_York,2025-03-29 16:00:00-04:00,2025-03-29,16:00
401762041,New Mexico St,Dallas Baptist,,,,,,2025-03-29T22:00Z,2025-03-29 22:00:00+00:00,,,,
401749372,Louisville,California,Jim Patterson Stadium,Louisville,KY,38.2057696,-85.7623635,2025-03-29T18:00Z,2025-03-29 18:00:00+00:00,America/Kentucky/Louisville,2025-03-29 14:00:00-04:00,2025-03-29,14:00
401762022,UC Irvine,UC Riverside,Cicerone Field at Anteater Ballpark,Irvine,CA,33.6514521,-117.8474993,2025-03-29T20:00Z,2025-03-29 20:00:00+00:00,America/Los_Angeles,2025-03-29 13:00:00-07:00,2025-03-29,13:00
401749371,Virginia,Stanford,Davenport Field at Disharoon Park,Charlottesville,VA,38.0457967,-78.5135345,2025-03-29T17:00Z,2025-03-29 17:00:00+00:00,America/New_York,2025-03-29 13:00:00-04:00,2025-03-29,13:00
401749374,North Carolina,Miami,Boshamer Stadium,Chapel Hill,NC,35.9063338,-79.0434986,2025-03-29T18:00Z,2025-03-29 18:00:00+00:00,America/New_York,2025-03-29 14:00:00-04:00,2025-03-29,14:00
401757441,Troy,Marshall,Riddle–Pace Field,Troy,AL,31.7982876,-85.9530944,2025-03-29T20:30Z,2025-03-29 20:30:00+00:00,America/Chicago,2025-03-29 15:30:00-05:00,2025-03-29,15:30
